fresh,1135
air,1302
mix,264
stuff,211
sky,283
lovely,61
moonlight,17
watching,273
moon,128
reflected,108
water,3547
waves,35
appeared,1907
moving,530
dark,346
stars,135
around,688
beautiful,1255
imagine,860
diamonds,46
diamond,119
float,12
insects,65
seen,3429
reflections,88
nothing,10738
waters,178
laughed,151
folly,257
reflection,388
idea,3547
fireworks,28
fancy,329
yourself,3927
standing,841
performed,573
morning,2981
washed,248
teeth,430
w,8996
c,16149
bath,597
arrangement,652
closets,50
astonished,76
native,646
use,9543
pieces,366
enjoying,287
five,2772
mountain,181
monotony,23
eager,549
6th,467
gay,15
cheerful,332
11,7842
anchored,10
boats,76
swimmers,4
europeans,1333
threw,166
deep,1273
into,12882
wish,9321
pretty,134
sight,612
simply,2259
ourselves,3860
throw,857
pie,266
experience,4402
expenses,1227
pay,3613
boat,182
hire,120
coast,131
miles,709
distance,726
hired,58
intended,1512
waterworks,11
interest,3384
camp,990
buildings,541
shops,716
construction,295
most,8439
probably,2243
bungalows,22
especially,1421
new,9062
afraid,1741
tanks,110
heat,485
sun,770
excessive,242
wet,158
perspiration,30
red,390
tree,504
green,322
plant,150
men,11575
rode,7
mules,17
asses,10
situated,227
hill,487
boatman,4
above,3523
injured,263
legs,194
arms,1086
cut,953
animals,643
sat,391
each,4145
rupee,342
fare,327
evening,1791
scorching,26
described,1897
unbearable,225
expose,133
even,30221
cabin,29
deck,205
sure,3327
receive,2641
pleasant,344
gales,2
slept,139
bear,2474
safe,613
suez,16
lamps,23
broad,282
narrow,349
sides,458
entering,661
canal,45
hellsgate,2
strip,39
bound,3051
hills,335
ships,149
wrecked,27
wreck,46
require,1363
false,1285
little,6163
electric,91
light,2046
appear,1786
seeing,1191
placed,1794
beauty,555
person,6313
e,3983
advantage,906
understand,7544
marvellous,123
genius,98
invented,78
competed,10
nature,3658
easy,1910
join,2099
seas,49
pass,2253
requires,1329
skilful,33
pilotship,1
sails,22
low,869
its,21451
dirty,491
depth,134
aji,2
ramnath,29
near,1769
barren,55
belongs,553
french,346
another,6489
pilot,20
ismailia,1
direct,967
certain,4134
sum,1059
passes,524
income,605
large,3599
besides,1221
lamp,70
lights,206
feet,920
different,4268
colours,136
rows,41
takes,1559
24,4987
hours,2300
beyond,2178
describe,789
unless,3473
port,291
terminus,9
owes,122
existence,1366
sufficient,1989
currency,189
indian,23282
useless,776
six,1709
pence,47
penny,75
anna,368
building,1075
coffee,157
restaurants,46
theatre,152
soda,155
tea,608
music,648
women,7772
playing,315
fiddle,6
bands,35
bottle,99
lemonade,5
cafes,6
cost,1880
less,4024
customers,148
gratis,39
finished,957
woman,2457
plate,99
covered,545
handkerchief,32
hand,7113
customer,44
visited,808
cafe,5
seat,323
luxury,160
cunning,99
interpreter,121
guide,1026
boldly,174
want,12557
proper,3468
para,122
jeffreys,1
brindisi,25
river,452
locality,184
13,4335
harbour,241
touches,77
descend,134
provided,1664
everyone,3167
speaks,292
italian,79
roads,477
paved,41
stones,231
streets,426
sloping,5
gas,49
used,5626
stations,152
b,3760
&,1507
rly,119
railway,985
carriages,70
bigger,155
ours,925
traffic,215
sir,5488
girl,1400
14,4718
charge,2826
puzzled,56
calm,652
away,6065
refer,741
policeman,97
enter,2130
name,6388
open,3870
porter,117
show,4591
enough,6726
officer,1756
mean,4764
belonging,685
thomas,92
henry,440
king,992
agents,383
care,2911
miserly,29
danger,1577
coasts,3
find,9413
conscience,964
dictator,69
malta,11
nearly,1226
four,3503
somehow,556
late,2384
impatient,622
alone,4192
mazumdar,13
behaviour,520
wash,300
silently,213
accepted,2788
hinted,54
wanted,3382
convince,671
entertain,386
opinion,13057
respect,3197
happened,1871
things,9277
disposal,769
rogue,33
suffer,2092
loss,1517
number,4854
city,1577
driving,141
st,316
juan,3
church,248
beautifully,82
built,709
skeletons,66
eminent,234
shilling,40
showed,858
over,12597
opposite,536
statue,131
thence,85
drove,67
pavement,8
walks,273
island,131
grand,411
armoury,40
hall,791
decorated,38
paintings,27
embroidered,16
stranger,205
perceive,144
somebody,573
warriors,75
record,741
helmet,2
lb,286
weight,1426
napoleon,27
bonaparte,2
tip,23
6d,34
hats,13
token,163
shop,441
force,4036
buy,845
bought,316
views,2938
2/6,6
orange,465
gardens,86
public,9713
park,366
golden,396
fishes,17
enclosure,400
town,2480
hotel,552
potatoes,97
understood,2111
shopkeeper,49
purchases,74
spent,1251
opera,34
card,267
paid,2296
carriageman,1
favour,1609
cheated,52
deal,2577
gibraltar,7
remained,1054
awakened,205
shore,85
awoke,24
11/2,6
dawn,146
shut,226
free,6961
smoking,181
cheap,445
rock,119
top,381
fortification,2
sorrow,557
houses,1097
order,7234
row,103
second,2939
ascend,20
plymouth,15
die,2110
storm,267
dense,37
fog,9
victoria,124
via,455
tilbury,1
27th,219
october,7826
saturday,938
23rd,353
dignified,214
source,2916
28th,290
evidently,957
xiii,107
arrived,1932
27,4698
16,6287
cabman,4
highly,746
dress,637
worse,1418
luggage,102
stepped,30
dazzled,27
splendour,61
pomp,57
admitted,1295
room,1733
manager,636
choose,812
floor,242
below,813
dignity,536
inquire,410
daily,2991
yes,1652
bill,3369
6s,2
per,3088
smiling,95
within,4087
lift,202
touched,460
lock,126
door,619
rang,31
waiter,19
bring,4063
doors,247
opened,974
surprise,425
incomplete,303
draft,1770
frederick,58
december,8637
looking,1121
opportunity,1828
preserve,651
aid,867
enable,1221
trusting,100
666,16
spare,1077
legal,1381
education,5209
living,4212
expensive,300
months,3022
17,4473
comfortably,79
extra,352
400,374
rule,3829
rana,67
saheb,2471
encouragement,320
encouraged,285
under,14778
administration,1136
confer,190
needed,1368
laxmidas,25
sending,2277
necessary,9427
induced,225
grant,1224
beg,875
remain,5509
yours,8833
k,7268
ago,2259
ever,5104
since,5375
believing,373
meantime,159
amount,2177
unreasonable,153
absolutely,1948
dependent,387
proceeded,380
making,4439
arrival,653
funds,1618
additional,577
bind,220
nor,6057
cover,771
covering,280
originally,239
lakshmi,549
das,1409
forwarding,112
18,4264
col,321
j,2117
kathiawa,1
seven,1267
landed,263
country,10936
fairly,1031
aware,1571
persuade,792
believe,7916
limited,826
don,128
t,1865
satisfactorily,217
extraneous,40
extended,287
friendship,694
concerns,222
confident,398
procure,245
substantial,433
facilitate,100
butler,33
promised,964
assistance,1221
severe,572
faithfully,423
vegetarians,164
inhabited,80
million,460
various,1787
castes,574
creeds,79
belief,1876
englishmen,1013
taken,8693
obviously,404
crores,1327
matters,2850
indians,13890
born,1664
divided,449
main,995
divisions,223
viz,657
hindus,8753
mohammedans,329
parsis,832
brahmins,844
kshatriyas,101
vaisyas,31
sudras,61
theory,405
pure,2483
practice,3252
voluntarily,683
compulsorily,44
willing,1431
borne,460
thousands,2029
pice,395
11/3d,2
bread,1075
salt,1593
heavily,178
taxed,76
article,2905
poverty,1079
stricken,207
utterly,552
eatable,12
flesh,489
question,12206
disposed,231
natural,1516
vegetarianism,143
practised,586
begin,941
v,2759
diet,1488
decline,322
fish,145
fowl,19
eggs,185
argue,531
egg,30
equivalent,172
killing,811
undisturbed,64
prima,27
facie,27
become,9635
unlike,187
vegetarian,469
extremists,40
abstain,191
milk,3507
butter,311
sacred,1226
fruit,1924
occur,398
fortnight,286
observed,1286
kill,1159
cow,2113
taking,4286
certainly,7278
milking,24
painting,77
poetry,139
shock,278
delicate,450
feelings,942
slaughtering,20
mentioning,158
en,141
passant,1
worship,1310
movement,5593
foot,591
cows,819
shipped,7
purposes,891
slaughter,457
progressing,228
rapidly,161
ii,1492
varies,33
parts,1724
bengal,3238
staple,36
rice,904
presidency,451
wheat,451
vegetables,791
generallyand,1
grown,915
particularly,581
hindustake,1
meals,505
glass,156
whenever,1842
thirsty,53
meal,628
correspond,138
supper,49
goes,1870
breakfastwhich,1
rise,1176
o,1633
clock,120
seem,2464
requirenor,1
ordinary,1585
midday,49
readers,1273
wonder,999
nine,477
explained,1242
ways,1643
habit,1178
commands,131
employment,482
custom,630
compels,71
climate,557
hot,616
appears,1908
quantity,907
required,2635
summer,192
winter,202
dish,43
separately,492
together,2709
requirements,624
moreover,2271
elaborately,11
plain,473
boiled,234
flavoured,3
plenty,581
condiments,59
g,15139
pepper,30
cloves,10
turmeric,20
mustard,39
seed,235
names,2173
medicine,639
consists,673
cakesof,1
hereaftersome,1
pulse,67
peas,19
haricot,9
beans,87
etc,4176
followed,1653
spices,104
curdled,3
whey,22
fewer,145
liberally,93
readershould,1
invariably,196
typical,106
dishes,101
classes,1925
sweets,136
mentioned,2174
specimen,78
21,5875
preponderates,2
gets,795
regard,5933
third,1776
exception,593
prove,1961
labouring,275
mention,1361
varieties,137
fill,496
volumes,132
divest,32
clarified,68
culinary,6
europe,1020
authority,1888
harm,2115
might,6826
strike,1132
reader,1756
sadly,44
conspicuous,47
reasons,1430
value,2141
afford,936
cities,702
alas,70
superficial,171
chemically,4
trouble,1935
analyse,71
iii,741
previous,1432
hereafter,193
cakes,51
flour,325
handmilla,1
simple,2646
contrivance,28
reduce,557
powder,125
mill,2182
requiring,217
machinery,695
powdered,25
sieve,10
holes,62
coarsest,20
bran,35
superior,865
abused,158
white,1718
process,1083
cool,291
spoonful,27
pound,221
flouris,1
mixed,461
poured,138
kneaded,7
hands,4385
forms,474
itself,4794
homogeneous,39
mass,1554
lump,49
equal,1453
tangerine,1
rolled,66
thin,168
circular,443
inches,122
diameter,11
wooden,123
stick,539
specially,897
purpose,4087
22,5526
thoroughly,606
baked,73
bake,15
cake,59
eaten,234
nice,461
flavour,34
englishman,543
eater,53
writer,1040
s,15323
absolute,735
necessity,1696
eating,1204
outline,88
effected,198
change,3025
habits,696
concerned,2924
stuck,105
learnt,1568
picked,147
ideas,1028
toowhether,1
judgeis,1
perceptible,11
breakfast,164
usually,256
cup,131
drinking,764
educated,1663
chiefly,298
briefest,31
notice,2752
cause,6277
general,5990
debility,8
indulged,152
excess,199
greatly,484
evils,409
importation,102
alcoholthat,1
mankind,570
curse,490
civilizationin,1
measure,1765
evil,2993
wrought,71
borrowed,109
properly,1103
gauged,11
spread,1103
breadth,162
prohibition,1064
touch,1635
containing,543
alcohol,103
pollutes,13
mohammedan,231
hindu,8806
strictly,584
prohibits,36
whatever,5474
government,26548
seems,4428
instead,2866
stopping,264
aiding,25
abetting,12
everywhere,921
greatest,1784
sufferers,197
earn,1039
buying,256
necessities,60
wretched,184
starve,259
break,1138
trust,2870
children,5645
misery,412
premature,142
death,4544
credit,1238
caine1,1
ex,457
member,2512
barrow,9
undaunted,38
carrying,1296
crusade,68
against,12716
energy,1100
powerful,678
inaction,89
apathetic,28
dormant,41
23,5118
iv,539
known,3804
judge,1368
following,5613
facts,1864
hollow,49
baseless,96
arguments,537
advanced,573
regarding,3777
weak,1748
constitutions,66
physically,412
feeble,75
compatible,38
bodily,265
strength,5383
strong,2582
stronger,571
eaters,74
weakness,1214
exists,507
ascribed,77
non,17814
structure,301
argument,1975
based,1558
falls,360
outset,157
notoriously,10
unbiased,41
persona,7
eaterwho,1
superficially,40
causes,850
incessantly,58
proverbial,46
infant,72
marriages,571
attendant,90
age,2169
burdened,75
fetters,73
married,1032
cases,2574
younger,236
betrothed,37
unborn,27
marry,578
child,2111
male,236
female,146
vice,664
versa,107
consummation,94
ten,1604
eleven,235
recorded,207
wife,3225
twelve,496
husband,1192
sixteen,287
seventeen,79
strongest,161
progeny,176
cares,123
couple,398
undergo,407
ignorant,686
forced,695
attending,578
william,399
sproston,2
caine,9
1842,16
1903,598
parlia,15
ment,827
serve,3592
parliamentary,402
sub,1321
committee,10935
congress,20445
supported,549
self,8368
kneely,1
interested,1037
addition,741
drudgery,31
maintain,931
necessarily,717
separate,1621
parents,1762
sixes,5
sevens,5
short,1794
marriage,2019
earning,450
granting,266
contribute,578
towards,3222
maintenance,324
mere,2191
knowledge,4404
duty,8830
prey,173
undermine,57
anyone,3879
shatter,9
robust,63
constitution,2139
kept,2544
kshatriya,172
princes,855
owing,1005
debauchery,21
shepherds,24
agencies,144
shepherd,29
finely,20
herculean,84
thick,205
cudgel,5
match,177
sword,791
killed,809
driven,378
tigers,53
lions,75
cudgels,6
rude,99
present,12155
artificial,306
society,3407
cabbage,37
lacks,150
intelligence,437
reads,387
book,3268
comparison,351
plus,67
attempt,1805
moment,4145
disprove,38
physical,2030
mental,975
rare,317
compensation,296
gained,878
lost,2672
samson,2
variance,39
25,5658
gladstone,87
substitute,349
conclusively,87
warlike,31
race,832
wielded,36
pruthuraj,1
bhim,7
typenot,1
older,130
timesare,1
remembered,583
fool,169
believed,1194
sad,581
degenerated,17
truly,1187
north,567
western,727
provinces,1992
bhayas,1
subsist,82
greens,67
guardians,119
peace,5011
largely,677
employed,526
armies,110
injurious,132
contrary,2269
conducive,84
attributing,29
fallacy,77
28,4503
attributable,9
profit,544
examine,944
follows,1784
applies,562
scotland,51
pious,133
offer,2625
prithviraj,3
chauhan,4
11th,356
century,288
claiming,196
descent,58
famed,19
prowess,26
pandava,33
mahabharata,282
reputed,63
stature,48
reference,3412
bhayyas,1
literally,554
peasantry,180
uttar,26
pradesh,88
26,4869
prayers,1048
god,13214
toilet,25
washing,200
mouth,408
face,2653
digress,5
acquaint,117
brush,103
uses,331
branch,651
thorny,36
babul,31
thorns,84
crushes,17
soft,188
brushed,32
pearl,50
splits,7
bending,32
curve,3
scrapes,2
tongue,670
brushing,28
accounts,751
average,557
superfluous,175
add,1479
tooth,113
crush,188
hammer,40
consisting,244
milletan,1
anglo,306
bajari,5
corn,66
molasses,9
eight,997
pasture,19
cattle,1112
superintendence,15
hilly,8
tract,41
studded,17
carpet,48
luxuriant,7
foliage,10
unique,273
freshestm,1
scenery,64
thrown,687
roaming,16
whiles,2
singing,239
talking,761
companion,238
relation,344
lunch,76
carries,385
vegetable,369
pickle,1
directly,802
nap,31
shady,5
returns,281
winds,61
household,307
bed,986
sleeps,64
either,4364
hut,220
overcrowded,39
resorts,65
rainy,89
season,388
worthy,1317
remark,427
huts,121
miserable,307
appearance,309
windows,71
constructed,116
protection,2025
wind,293
burglars,7
denied,483
improvement,740
ideal,1842
mode,258
perforce,49
regular,629
greater,2891
breathes,23
purest,247
exercise,1380
nourishing,60
frequently,262
productive,87
vi,297
flaw,152
paucity,24
baths,217
useful,1409
brahmin,839
vaisya,64
explain,1516
flowing,89
idle,571
drowned,49
plunge,148
vessel,116
goblet,2
pours,16
body,5734
believes,725
stagnant,13
impure,282
unfit,285
reason,5839
basin,13
someone,1468
pour,161
holding,965
materially,165
affect,608
obvious,601
uncomfortable,59
continue,3350
longer,1582
instance,2358
otherwise,2879
inexplicable,19
accounted,58
scavenger,101
pursuing,149
keeps,545
trying,2188
knocking,24
delicately,15
nurtured,46
lord,5219
imitate,165
east,1154
labourer,351
fable,23
anecdote,11
exactly,702
point,5389
love,7406
seller,46
venus,2
ordered,577
palace,305
lap,99
clothes,1092
lo,22
proportion,441
fall,1487
scores,72
physicians,140
attendance,252
drugs,271
regularly,1246
administered,171
avail,527
meanwhile,876
shrewd,50
physician,285
illness,1040
possessed,347
spirits,155
rooms,254
disappear,458
consumed,116
queen,188
shows,1528
mastery,140
noticed,608
shepherdess,1
hundred,1456
yeas,2
eyesight,20
memory,951
recollect,181
childhood,268
walk,915
support,2732
figure,453
symmetrical,2
deformity,3
fierce,123
tiger,64
brave,1480
docile,35
lamb,66
awe,67
inspiring,79
commanding,94
altogether,1407
fine,1984
compare,224
favourably,100
festivals,41
easter,25
holidays,100
painful,794
associations,382
festival,92
diwali,181
importance,1563
grandeur,38
29,4246
termed,115
christmas,65
occurs,232
month,2440
social,2038
holiday,98
spreads,107
ashwin,14
twelfth,54
heralds,5
approach,917
fire,1300
nava,20
ratri,1
nights,151
marked,317
garbis,3
thirty,595
themselves,8436
circle,234
centre,817
huge,352
tastefully,3
illuminated,22
round,2096
sits,67
tabors,2
reciting,150
popular,1035
verses,554
forming,164
repeat,890
claps,3
repeating,324
move,1208
stooping,6
down,6101
posture,24
treat,998
remarked,444
girlsmuch,1
womennever,1
excluded,239
families,740
fasting,1081
prevails,210
fasts,316
restricted,299
root,646
tenth,96
dashara,3
feast,58
customary,96
presents,184
patrons,55
superiors,66
amusements,23
carried,2162
pursuits,94
attended,973
daytime,16
comparatively,305
quiet,649
ladies,572
